filename,date,year,month,day,language,pages
"Spiegazioni_del_Consiglio_federale_(28.02.2016)(PDF,_538_kB,_28.02.2016).pdf",2016-02-28,2016,2,28,it,56
"Spiegazioni_del_Consiglio_federale_(28.05.1978)(PDF,_5_MB,_28.05.1978).pdf",1978-05-28,1978,5,28,it,20
"Spiegazioni_del_Consiglio_federale_(28.09.1986)(PDF,_3_MB,_28.09.1986).pdf",1986-09-28,1986,9,28,it,12
"Spiegazioni_del_Consiglio_federale_(28.09.1997)(PDF,_782_kB,_28.09.1997).pdf",1997-09-28,1997,9,28,it,24
"Spiegazioni_del_Consiglio_federale_(28.09.2014)(PDF,_244_kB,_28.09.2014).pdf",2014-09-28,2014,9,28,it,24
"Spiegazioni_del_Consiglio_federale_(28.09.2025)(PDF,_1_MB,_17.02.2026).pdf",2025-09-28,2025,9,28,it,48
"Spiegazioni_del_Consiglio_federale_(28.11.1982)(PDF,_1_MB,_28.11.1982).pdf",1982-11-28,1982,11,28,it,4
"Spiegazioni_del_Consiglio_federale_(28.11.1993)(PDF,_864_kB,_28.11.1993).pdf",1993-11-28,1993,11,28,it,24
"Spiegazioni_del_Consiglio_federale_(28.11.2004)(PDF,_617_kB,_28.11.2004).pdf",2004-11-28,2004,11,28,it,39
"Spiegazioni_del_Consiglio_federale_(28.11.2010)(PDF,_1_MB,_28.11.2010).pdf",2010-11-28,2010,11,28,it,32
"Spiegazioni_del_Consiglio_federale_(28.11.2021)(PDF,_558_kB,_05.10.2021).pdf",2021-11-28,2021,11,28,it,48
"Spiegazioni_del_Consiglio_federale_(29.11.1981)(PDF,_1_MB,_29.11.1981).pdf",1981-11-29,1981,11,29,it,4
"Spiegazioni_del_Consiglio_federale_(29.11.1998)(PDF,_731_kB,_29.11.1998).pdf",1998-11-29,1998,11,29,it,40
"Spiegazioni_del_Consiglio_federale_(29.11.2009)(PDF,_1_MB,_28.09.2009).pdf",2009-11-29,2009,11,29,it,32
"Spiegazioni_del_Consiglio_federale_(29.11.2020)(PDF,_426_kB,_16.08.2021).pdf",2020-11-29,2020,11,29,it,32
"Spiegazioni_del_Consiglio_federale_(30.11.1980)(PDF,_2_MB,_30.11.1980).pdf",1980-11-30,1980,11,30,it,8
"Spiegazioni_del_Consiglio_federale_(30.11.2008)(PDF,_1_MB,_29.09.2008).pdf",2008-11-30,2008,11,30,it,64
"Spiegazioni_del_Consiglio_federale_(30.11.2014)(PDF,_420_kB,_30.11.2014).pdf",2014-11-30,2014,11,30,it,40
"Spiegazioni_del_Consiglio_federale_(30.11.2025)(PDF,_1_MB,_17.02.2026).pdf",2025-11-30,2025,11,30,it,32
2016_02_28_Erlaeuterungen_RM_bf.pdf,2016-02-28,2016,2,28,rm,56
Bund_2014_02_09_rm.pdf,2014-02-09,2014,2,9,rm,40
Erlaeuterungen_090613-rm.pdf,2013-06-09,2013,6,9,rm,32
Erlaeuterungen_8maerz2015_RM_Web.pdf,2015-03-08,2015,3,8,rm,24
"Explicaziun_dal_cussegl_federal_(05.06.2016)(PDF,_710_kB,_05.06.2016).pdf",2016-06-05,2016,6,5,rm,88
"Explicaziun_dal_cussegl_federal_(12.02.2017)(PDF,_746_kB,_12.02.2017).pdf",2017-02-12,2017,2,12,rm,48
"Explicaziun_dal_cussegl_federal_(21.05.2017)(PDF,_574_kB,_21.05.2017).pdf",2017-05-21,2017,5,21,rm,64
"Explicaziun_dal_cussegl_federal_(25.09.2016)(PDF,_780_kB,_25.09.2016).pdf",2016-09-25,2016,9,25,rm,88
"Explicaziun_dal_cussegl_federal_(27.09.2009)(PDF,_1_MB,_27.09.2009).pdf",2009-09-27,2009,9,27,rm,24
"Explicaziun_dal_cussegl_federal_(27.11.2016)(PDF,_536_kB,_27.11.2016).pdf",2016-11-27,2016,11,27,rm,40
"Explicaziuns_dal_Cussegl_federal_-_30.11.2014(PDF,_507_kB,_30.11.2014).pdf",2014-11-30,2014,11,30,rm,40
"Explicaziuns_dal_Cussegl_federal_-_Votaziun_dal_pievel_dals_14.06.2015(PDF,_616_kB,_14.06.2015).pdf",2015-06-14,2015,6,14,rm,66
"Explicaziuns_dal_Cussegl_federal_-_senza_barriera(PDF,_2_MB,_22.09.2013).pdf",2013-09-22,2013,9,22,rm,64
"Explicaziuns_dal_Cussegl_federal_18.05.2014(PDF,_510_kB,_18.05.2014).pdf",2014-05-18,2014,5,18,rm,48
"Explicaziuns_dal_Cussegl_federal_28.09.2014(PDF,_242_kB,_28.09.2014).pdf",2014-09-28,2014,9,28,rm,24
"Explicaziuns_dal_cussegl_federal_(01.04.1990)(PDF,_2_MB,_01.04.1990).pdf",1990-04-01,1990,4,1,rm,80
"Explicaziuns_dal_cussegl_federal_(01.06.2008)(PDF,_277_kB,_01.06.2008).pdf",2008-06-01,2008,6,1,rm,40
"Explicaziuns_dal_cussegl_federal_(01.12.1985)(PDF,_1_MB,_01.12.1985).pdf",1985-12-01,1985,12,1,rm,4
"Explicaziuns_dal_cussegl_federal_(01.12.1996)(PDF,_869_kB,_01.12.1996).pdf",1996-12-01,1996,12,1,rm,24
"Explicaziuns_dal_cussegl_federal_(02.06.1991)(PDF,_715_kB,_02.06.1991).pdf",1991-06-02,1991,6,2,rm,24
"Explicaziuns_dal_cussegl_federal_(03.03.1991)(PDF,_1_MB,_03.03.1991).pdf",1991-03-03,1991,3,3,rm,16
"Explicaziuns_dal_cussegl_federal_(03.03.24)(PDF,_676_kB,_10.07.2024).pdf",2024-07-10,2024,7,10,rm,32
"Explicaziuns_dal_cussegl_federal_(04.03.2001)(PDF,_208_kB,_04.03.2001).pdf",2001-03-04,2001,3,4,rm,24
"Explicaziuns_dal_cussegl_federal_(04.03.2018)(PDF,_345_kB,_04.03.2018).pdf",2018-03-04,2018,3,4,rm,32
"Explicaziuns_dal_cussegl_federal_(04.06.1989)(PDF,_1_MB,_04.06.1989).pdf",1989-06-04,1989,6,4,rm,4
"Explicaziuns_dal_cussegl_federal_(04.12.1988)(PDF,_3_MB,_04.12.1988).pdf",1988-12-04,1988,12,4,rm,12
"Explicaziuns_dal_cussegl_federal_(04.12.1994)(PDF,_2_MB,_04.12.1994).pdf",1994-12-04,1994,12,4,rm,64
"Explicaziuns_dal_cussegl_federal_(05.04.1987)(PDF,_4_MB,_05.04.1987).pdf",1987-04-05,1987,4,5,rm,16
"Explicaziuns_dal_cussegl_federal_(06.06.1993)(PDF,_557_kB,_06.06.1993).pdf",1993-06-06,1993,6,6,rm,16
"Explicaziuns_dal_cussegl_federal_(06.12.1987)(PDF,_6_MB,_06.12.1987).pdf",1987-12-06,1987,12,6,rm,20
"Explicaziuns_dal_cussegl_federal_(06.12.1992)(PDF,_2_MB,_06.12.1992).pdf",1992-12-06,1992,12,6,rm,64
"Explicaziuns_dal_cussegl_federal_(07.02.1999)(PDF,_443_kB,_07.03.1999).pdf",1999-02-07,1999,2,7,rm,32
"Explicaziuns_dal_cussegl_federal_(07.03.1993)(PDF,_739_kB,_07.03.1993).pdf",1993-03-07,1993,3,7,rm,24
"Explicaziuns_dal_cussegl_federal_(07.03.2010)(PDF,_1_MB,_07.03.2010).pdf",2010-03-07,2010,3,7,rm,32
"Explicaziuns_dal_cussegl_federal_(07.12.1986)(PDF,_2_MB,_07.12.1986).pdf",1986-12-07,1986,12,7,rm,8
"Explicaziuns_dal_cussegl_federal_(08.02.2009)(PDF,_1_MB,_08.02.2009).pdf",2009-02-08,2009,2,8,rm,24
"Explicaziuns_dal_cussegl_federal_(08.03.2026)(PDF,_1_MB,_17.02.2026).pdf",2026-03-08,2026,3,8,rm,72
"Explicaziuns_dal_cussegl_federal_(09.02.2020)(PDF,_2_MB,_09.02.2020).pdf",2020-02-09,2020,2,9,rm,32
"Explicaziuns_dal_cussegl_federal_(09.02.2025)(PDF,_552_kB,_08.07.2025).pdf",2025-02-09,2025,2,9,rm,16
"Explicaziuns_dal_cussegl_federal_(09.06.1996)(PDF,_988_kB,_09.06.1996).pdf",1996-06-09,1996,6,9,rm,32
"Explicaziuns_dal_cussegl_federal_(09.06.24)(PDF,_2_MB,_10.07.2024).pdf",2024-07-10,2024,7,10,rm,88
"Explicaziuns_dal_cussegl_federal_(10.02.2019)(PDF,_287_kB,_10.02.2019).pdf",2019-02-10,2019,2,10,rm,24
"Explicaziuns_dal_cussegl_federal_(10.03.1996)(PDF,_636_kB,_10.03.1996).pdf",1996-03-10,1996,3,10,rm,24
"Explicaziuns_dal_cussegl_federal_(10.06.2001)(PDF,_326_kB,_10.06.2001).pdf",2001-06-10,2001,6,10,rm,20
"Explicaziuns_dal_cussegl_federal_(10.06.2018)(PDF,_1_MB,_10.06.2018).pdf",2018-06-10,2018,6,10,rm,80
"Explicaziuns_dal_cussegl_federal_(11.03.2007)(PDF,_170_kB,_11.03.2007).pdf",2007-03-11,2007,3,11,rm,16
"Explicaziuns_dal_cussegl_federal_(12.03.1995)(PDF,_1_MB,_12.03.1995).pdf",1995-03-12,1995,3,12,rm,32
"Explicaziuns_dal_cussegl_federal_(12.03.2000)(PDF,_421_kB,_12.03.2000).pdf",2000-03-12,2000,3,12,rm,40
"Explicaziuns_dal_cussegl_federal_(12.06.1988)(PDF,_2_MB,_12.06.1988).pdf",1988-06-12,1988,6,12,rm,8
"Explicaziuns_dal_cussegl_federal_(12.06.1994)(PDF,_784_kB,_12.06.1994).pdf",1994-06-12,1994,6,12,rm,24
"Explicaziuns_dal_cussegl_federal_(13.02.2022)(PDF,_751_kB,_13.02.2022).pdf",2022-02-13,2022,2,13,rm,64
"Explicaziuns_dal_cussegl_federal_(13.06.1999)(PDF,_1_MB,_13.06.1999).pdf",1999-06-13,1999,6,13,rm,80
"Explicaziuns_dal_cussegl_federal_(13.06.2021)(PDF,_1_MB,_13.06.2021).pdf",2021-06-13,2021,6,13,rm,144
"Explicaziuns_dal_cussegl_federal_(15.05.2022)(PDF,_1_MB,_15.05.2022).pdf",2022-05-15,2022,5,15,rm,56
"Explicaziuns_dal_cussegl_federal_(16.02.1992)(PDF,_526_kB,_16.02.1992).pdf",1992-02-16,1992,2,16,rm,16
"Explicaziuns_dal_cussegl_federal_(16.03.1986)(PDF,_1_MB,_16.03.1986).pdf",1986-03-16,1986,3,16,rm,4
"Explicaziuns_dal_cussegl_federal_(17.05.1992)(PDF,_2_MB,_17.05.1992).pdf",1992-05-17,1992,5,17,rm,80
"Explicaziuns_dal_cussegl_federal_(17.05.2009)(PDF,_1_MB,_17.05.2009).pdf",2009-05-17,2009,5,17,rm,32
"Explicaziuns_dal_cussegl_federal_(17.06.2007)(PDF,_980_kB,_17.06.2007).pdf",2007-06-17,2007,6,17,rm,40
"Explicaziuns_dal_cussegl_federal_(18.04.1999)(PDF,_28_kB,_18.04.1999).pdf",1999-04-18,1999,4,18,rm,4
"Explicaziuns_dal_cussegl_federal_(18.05.2003)(PDF,_300_kB,_18.05.2003).pdf",2003-05-18,2003,5,18,rm,56
"Explicaziuns_dal_cussegl_federal_(18.06.2023)(PDF,_1_MB,_18.06.2023).pdf",2023-06-18,2023,6,18,rm,56
"Explicaziuns_dal_cussegl_federal_(19.05.2019)(PDF,_606_kB,_19.05.2019).pdf",2019-05-19,2019,5,19,rm,56
"Explicaziuns_dal_cussegl_federal_(20.02.1994)(PDF,_1_MB,_20.02.1994).pdf",1994-02-20,1994,2,20,rm,40
"Explicaziuns_dal_cussegl_federal_(22.09.24)(PDF,_1_MB,_07.10.2024).pdf",2024-10-07,2024,10,7,rm,40
"Explicaziuns_dal_cussegl_federal_(23.09.1990)(PDF,_909_kB,_23.09.1990).pdf",1990-09-23,1990,9,23,rm,32
"Explicaziuns_dal_cussegl_federal_(23.09.2018)(PDF,_515_kB,_23.09.2018).pdf",2018-09-23,2018,9,23,rm,40
"Explicaziuns_dal_cussegl_federal_(24.02.2008)(PDF,_749_kB,_24.02.2008).pdf",2008-02-24,2008,2,24,rm,32
"Explicaziuns_dal_cussegl_federal_(24.09.2000)(PDF,_404_kB,_24.09.2000).pdf",2000-09-24,2000,9,24,rm,32
"Explicaziuns_dal_cussegl_federal_(24.09.2006)(PDF,_783_kB,_24.09.2006).pdf",2006-09-24,2006,9,24,rm,104
"Explicaziuns_dal_cussegl_federal_(24.09.2017)(PDF,_805_kB,_24.09.2017).pdf",2017-09-24,2017,9,24,rm,64
"Explicaziuns_dal_cussegl_federal_(24.11.24)(PDF,_1_MB,_07.10.2024).pdf",2024-10-07,2024,10,7,rm,72
"Explicaziuns_dal_cussegl_federal_(25.06.1995)(PDF,_2_MB,_25.06.1995).pdf",1995-06-25,1995,6,25,rm,64
"Explicaziuns_dal_cussegl_federal_(25.09.1994)(PDF,_432_kB,_25.09.1994).pdf",1994-09-25,1994,9,25,rm,16
"Explicaziuns_dal_cussegl_federal_(25.09.2022)(PDF,_1_MB,_25.09.2022).pdf",2022-09-25,2022,9,25,rm,80
"Explicaziuns_dal_cussegl_federal_(25.11.2018)(PDF,_536_kB,_25.11.2018).pdf",2018-11-25,2018,11,25,rm,40
"Explicaziuns_dal_cussegl_federal_(26.09.1993)(PDF,_1_MB,_26.09.1993).pdf",1993-09-26,1993,9,26,rm,32
"Explicaziuns_dal_cussegl_federal_(26.09.2021)(PDF,_730_kB,_26.09.2021).pdf",2021-09-26,2021,9,26,rm,40
"Explicaziuns_dal_cussegl_federal_(26.11.2006)(PDF,_514_kB,_26.11.2006).pdf",2006-11-26,2006,11,26,rm,40
"Explicaziuns_dal_cussegl_federal_(27.09.1992)(PDF,_2_MB,_27.09.1992).pdf",1992-09-27,1992,9,27,rm,80
"Explicaziuns_dal_cussegl_federal_(27.09.1998)(PDF,_444_kB,_27.09.1998).pdf",1998-09-27,1998,9,27,rm,32
"Explicaziuns_dal_cussegl_federal_(27.09.2020)(PDF,_1_MB,_27.09.2020).pdf",2020-09-27,2020,9,27,rm,88
"Explicaziuns_dal_cussegl_federal_(28.09.1986)(PDF,_3_MB,_28.09.1986).pdf",1986-09-28,1986,9,28,rm,12
"Explicaziuns_dal_cussegl_federal_(28.11.1993)(PDF,_867_kB,_28.11.1993).pdf",1993-11-28,1993,11,28,rm,24
"Explicaziuns_dal_cussegl_federal_(28.11.2021)(PDF,_580_kB,_28.11.2021).pdf",2021-11-28,2021,11,28,rm,48
"Explicaziuns_dal_cussegl_federal_(29.11.1998)(PDF,_724_kB,_29.11.1998).pdf",1998-11-29,1998,11,29,rm,40
"Explicaziuns_dal_cussegl_federal_(29.11.2009)(PDF,_1_MB,_29.11.2009).pdf",2009-11-29,2009,11,29,rm,32
"Explicaziuns_dal_cussegl_federal_(29.11.2020)(PDF,_395_kB,_29.11.2020).pdf",2020-11-29,2020,11,29,rm,32
"Explicaziuns_dal_cussegl_federal_(30.11.2025)(PDF,_713_kB,_17.02.2026).pdf",2025-11-30,2025,11,30,rm,32
RM_votaziun_2021-03-07.pdf,2021-03-07,2021,3,7,rm,56
"Votaziun_dal_pievel_dals_11_da_mars_2012(PDF,_586_kB,_11.03.2012).pdf",2012-03-11,2012,3,11,rm,56
"Votaziun_dal_pievel_dals_13_da_favrer_2011(PDF,_565_kB,_13.02.2011).pdf",2011-02-13,2011,2,13,rm,16
"Votaziun_dal_pievel_dals_23_da_settember_2012(PDF,_2_MB,_23.09.2012).pdf",2012-09-23,2012,9,23,rm,32
"Votaziun_dal_pievel_dals_24_da_november_2013_Explicaziuns_dal_Cussegl_federal(PDF,_1_MB,_24.11.2013).pdf",2013-11-24,2013,11,24,rm,48
"Votaziun_dal_pievel_dals_25_da_november_2012(PDF,_790_kB,_25.11.2012).pdf",2012-11-25,2012,11,25,rm,56
"Votaziun_dal_pievel_dals_28_da_november_2010(PDF,_1_MB,_28.11.2010).pdf",2010-11-28,2010,11,28,rm,32
